ANNO;TRIMESTRE;ID_EMPRESA;DESC_EMPRESA;ID_MUNICIPIO;DESC_MUNICIPIO;COORD_GEO_LATITUD_WGS84;COORD_GEO_LONGITUD_WGS84;DIRECCION;INDICADOR_TASA_DATO_MEDIA_HTTP
2019;4;800153993;COMUNICACION CELULAR S A COMCEL S A;91001;LETICIA;"4°12'13.5"" S";"69°56'23.64"" O";CARRERA 6A CON CALLE 18.;1190,55
2019;4;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;13001;CARTAGENA;10,3835;-75,468222;DIAGONAL 31 # 83-20;1146,25
2019;4;830114921;COLOMBIA MOVIL  S.A ESP;63001;ARMENIA;4° 31' 55'' N;75° 39' 59'' O;AV. CENTENARIO, ENSEGUIDA C. R MARÍA CRISTINA;1136,16
2019;4;900092385;UNE EPM TELECOMUNICACIONES S.A.;63001;ARMENIA;4° 31' 55'' N;75° 39' 59'' O;AV. CENTENARIO, ENSEGUIDA C. R MARÍA CRISTINA;1136,16
2019;4;800153993;COMUNICACION CELULAR S A COMCEL S A;47170;CHIVOLO;"10°1'35.8932"" N";"74°37'18.8328"" O";IE.CALLE 5 #12-06;1124,49
2019;4;830114921;COLOMBIA MOVIL  S.A ESP;63001;ARMENIA;4° 33' 59'' N;75° 38' 54'' O;AV BOLIVAR NO 37 NORTE - 49;1105,69
2019;4;900092385;UNE EPM TELECOMUNICACIONES S.A.;63001;ARMENIA;4° 33' 59'' N;75° 38' 54'' O;AV BOLIVAR NO 37 NORTE - 49;1105,69
2019;4;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;15238;DUITAMA;5,7887;-73,0645;VIA DUITAMA PAIPA VEREDA SAN LORENZO;1103,26
2019;4;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;66001;PEREIRA;4,80222;-75,7297;CALLE 70 NO. 38-61;1085,66
2019;4;800153993;COMUNICACION CELULAR S A COMCEL S A;91001;LETICIA;"4°12'15.192"" S";"69°56'26.7684"" O";CARRERA 6 NO. 4 - 07 VENTA DE LOTES PARTE TRASERA CRUZ ROJA.;1081,45
2019;4;800153993;COMUNICACION CELULAR S A COMCEL S A;8758;SOLEDAD;"10°56'7.08"" N";"74°46'56.64"" O";CENTRO INDUSTRIAL BARRANQUILLA CALLE 30 # 1 - 26 BODEGA;1075,69
2019;4;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;5001;MEDELLÍN;6,233;-75,598;CL 32 # 77-51 EDIFICIO ACALANTO;1063,48
2019;4;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;19517;PAEZ;265.263;-757.602;ALTO  YARUMAL - MUNICIPIO DE NATAGA (HUILA);1041,76
2019;4;830114921;COLOMBIA MOVIL  S.A ESP;8758;SOLEDAD;10° 55' 22'' N;74° 47' 46'' O;CARRERA 27C # 58-65 LOTE KANGARU AV CIRCUNVALAR FRENTE AL EXITO MURILLO JUNTO AL ESTADIO METROPOLUTANO;1030,33
2019;4;900092385;UNE EPM TELECOMUNICACIONES S.A.;8758;SOLEDAD;10° 55' 22'' N;74° 47' 46'' O;CARRERA 27C # 58-65 LOTE KANGARU AV CIRCUNVALAR FRENTE AL EXITO MURILLO JUNTO AL ESTADIO METROPOLUTANO;1030,33
2019;4;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;25754;SOACHA;4,58565;-74,20332;CARRERA 3 # 30BIS-12 CONJUNTO RESIDENCIAL EL MIRADOR DE SAN INGNACIO.;1010,77
2019;4;800153993;COMUNICACION CELULAR S A COMCEL S A;81736;SARAVENA;"6°57'28.656"" N";"71°52'33.888"" O";IE.CRA 14#28-21. SARAVENA;986,81
2019;4;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;8001;BARRANQUILLA;11,005167;-74,7925;CALLE 71 # 67 - 54 (BARRIO SAN FRANCISCO);960,58
2019;4;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;76111;GUADALAJARA DE BUGA;3,89980556;-76,292;CALLE 1 # 4-28 B/ MOLINO;952,79
2019;4;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;15238;DUITAMA;5,81295;-73,03275;CARRERA 29 A NO 8 - 51 INTERIOR 5 LOTE 2 ;952,21
2019;4;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;5088;BELLO;6,336524;-75,565452;CALLE 52 C # 57 - 100 TANQUE DE ACUEDUCTO BARRIO PEREZ;918,16
2019;4;800153993;COMUNICACION CELULAR S A COMCEL S A;50350;LA MACARENA;"2°10'57.036"" N";"73°47'4.56"" O";CARRERA 5 NO. 6 - 32. BARRIO ANTONIO NARIÑO. MUNICIPIO DE LA MACARENA , META. UBICACION_1;892,08
2019;4;830114921;COLOMBIA MOVIL  S.A ESP;8758;SOLEDAD;10° 54' 54'' N;74° 48' 24'' O;CARRERA 17 NO.74 - 05;872,18
2019;4;900092385;UNE EPM TELECOMUNICACIONES S.A.;8758;SOLEDAD;10° 54' 54'' N;74° 48' 24'' O;CARRERA 17 NO.74 - 05;872,18
2019;4;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;18256;EL PAUJIL;166.784;-752.981;FINCA LAS FLORES VEREDA EL JARDIN;832,15
2019;4;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;8001;BARRANQUILLA;10,928056;-74,785833;ESTACION DE SERVICIO TERPEL (AV CIRCUNVALAR # 43-75);821,94
2019;4;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;66001;PEREIRA;4,80498;-75,73308;MZ 18 CS26 BARIO LAS MERCEDES CUBA PEREIRA;776,94
2019;4;800153993;COMUNICACION CELULAR S A COMCEL S A;50350;LA MACARENA;"2°10'57.0864"" N";"73°47'4.4268"" O";CARRERA 5 NO. 6 - 32. BARRIO ANTONIO NARIÑO. MUNICIPIO DE LA MACARENA , META. UBICACION_3;769,51
2019;4;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;8758;SOLEDAD;10,908;-74,7803;CALLE 43 11B-78;765,75
2019;4;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;66001;PEREIRA;4,796745;-75,708384;MANZANA 14 CASA 16 SAMARIA 1;754,84
2019;4;830114921;COLOMBIA MOVIL  S.A ESP;44430;MAICAO;11° 22' 50'' N;72° 14' 10'' O;CALLE 15 CON CRA 8;752,33
2019;4;900092385;UNE EPM TELECOMUNICACIONES S.A.;44430;MAICAO;11° 22' 50'' N;72° 14' 10'' O;CALLE 15 CON CRA 8;752,33
2019;4;800153993;COMUNICACION CELULAR S A COMCEL S A;50350;LA MACARENA;"2°10'57.1368"" N";"73°47'4.506"" O";CARRERA 5 NO. 6 - 32. BARRIO ANTONIO NARIÑO. MUNICIPIO DE LA MACARENA , META. UBICACION_2;746,83
2019;4;830114921;COLOMBIA MOVIL  S.A ESP;44430;MAICAO;11° 23' 11'' N;72° 14' 20'' O;CALLE 22 Nº 10 - 32;735,08
2019;4;900092385;UNE EPM TELECOMUNICACIONES S.A.;44430;MAICAO;11° 23' 11'' N;72° 14' 20'' O;CALLE 22 Nº 10 - 32;735,08
2019;4;800153993;COMUNICACION CELULAR S A COMCEL S A;25269;FACATATIVÁ;"4°49'19.452"" N";"74°20'55.104"" O";CARRERA 18 CALLE 9;703,13
2019;4;800153993;COMUNICACION CELULAR S A COMCEL S A;76364;JAMUNDÍ;"3°15'25.308"" N";"76°34'32.88"" O";FINCA DE LOS VELAZCO;407,45
2019;4;800153993;COMUNICACION CELULAR S A COMCEL S A;76364;JAMUNDÍ;"3°15'38.0988"" N";"76°34'24.384"" O";ENTRADA PARCELACION VERDE HORIZONTE EN JAMUNDI;403,08
2019;4;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;8758;SOLEDAD;10,8893;-74,8024;KM 4 PROLONGACION CALLE MURILLO;308,49
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°40'14.376"" N";"74°7'14.16"" O";CL 42 # 79 A - 38 BOGOTA D.C.;7406,84
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°13'22.8"" N";"75°35'34.8"" O";CALLE 19 # 71 - 22-26, TERRAZA;7330,38
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°12'25.2"" N";"75°34'19.2"" O";CR 43 A # 5A-31 ED SURAMERICANA-PATIO BONITO;7303,45
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°11'33.4428"" N";"75°34'50.4372"" O";CALLE  15 SUR # 48-34 HOTEL SAN ANA MEDELLIN;7295,49
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;25754;SOACHA;"4°34'23.268"" N";"74°13'32.304"" O";CARRERA 4 # 1 - 73 SOACHA, MOTEL LA CASCADA;7255,89
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;66001;PEREIRA;"4°47'47.76"" N";"75°42'33.84"" O";Mz 36 Cs 16 Samaria I;7112,01
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;17001;MANIZALES;"5°3'43.2"" N";"75°29'31.2"" O";CRA 23 # 56 - 65 MANIZALES;7063,24
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;25754;SOACHA;"4°34'57.504"" N";"74°12'41.04"" O";CRA 3 B # 22 - 04  CENTRAL TELECOM SOACHA ;7025,55
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°14'41.496"" N";"75°37'0.12"" O";CALLE 34CC # 89-73;6994,67
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°41'15.432"" N";"74°2'20.04"" O";Carrera 9A. # 107 - 09;6981,13
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°22'52.2192"" N";"76°32'5.6508"" O";calle 13 B # 85B-05;6951,85
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°14'34.08"" N";"75°34'55.56"" O";Cl 39 # 64A - 59 Ed. San Carlos;6944,27
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°17'8.016"" N";"75°35'24.0"" O";CALLE 78 # 87-146, BARRIO ROBLEDO EL DIAMANTE;6888,91
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;73001;IBAGUÉ;"4°25'26.22"" N";"75°11'20.58"" O";Av Mirolindo - Carnaval del pollo;6885,17
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°27'8.532"" N";"76°28'47.748"" O";CARRERA 7T BIS # 76-57;6883,98
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;68001;BUCARAMANGA;"7°6'56.196"" N";"73°6'29.88"" O";CRA 36 # 48 - 131. ED POSADA IPANEMA CABECERA 1 - OLA;6860,17
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°35'51.432"" N";"74°5'28.32"" O";Diagonal 4 A # 18 c 58;6831,78
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;66001;PEREIRA;"4°48'42.3108"" N";"75°41'22.3296"" O";Carrera. 9 No. 15-33 Hotel Monaco - Pereira Risaralda.;6831,13
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°41'49.7868"" N";"74°2'25.0548"" O";Transversal 14 # 117 - 42;6799,1
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;66001;PEREIRA;"4°48'53.64"" N";"75°42'2.52"" O";Calle 27 # 7 - 41 Ed. Santa Maria;6762,05
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;66001;PEREIRA;"4°47'48.282"" N";"75°42'30.1824"" O";MANZANA 14 CASA 16 SAMARIA 1;6756,12
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;76834;TULUÁ;"4°4'39.2988"" N";"76°11'46.1004"" O";IE.Cra 27A #34-17;6755,71
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;17001;MANIZALES;"5°4'11.28"" N";"75°30'45.36"" O";Calle 30 # 19 - 26;6743,5
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;76892;YUMBO;"3°33'55.08"" N";"76°29'8.88"" O";FRENTE A CEMENTOS DEL VALLE;6725,56
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;17001;MANIZALES;"5°4'32.6496"" N";"75°31'41.844"" O";Av. 12 de Octubre # 9C - 71;6724,1
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;63001;ARMENIA;"4°31'36.984"" N";"75°41'16.08"" O";Calle 35 No. 26 - 08;6601,29
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;66001;PEREIRA;"4°48'27.0"" N";"75°41'42.36"" O";Calle 19 No. 15-30. Pereira;6536,44
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°12'42.012"" N";"75°34'45.3936"" O";Carrera 50 # 6-41;6485,82
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;63001;ARMENIA;"4°28'36.84"" N";"75°45'11.16"" O";Lote 2 Vereda Murillo vian Armenia La Tebaida, escuela de futbol Jorge Hernan Bermudez;6457,51
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;50686;SAN JUANITO;"4°27'32.1804"" N";"73°40'35.5152"" O";Calle 9 entre carreras 3 y 4. Ubicacion_2;6454,57
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;66001;PEREIRA;"4°48'7.992"" N";"75°43'46.92"" O";Calle 70 No. 38-61;6453,9
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°40'46.488"" N";"74°6'31.8204"" O";CARRERA 77 A # 63-21;6413,54
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;17001;MANIZALES;"5°4'15.6"" N";"75°31'11.64"" O";CALLE 19 NO. 16 - 45 ENSEGUIDA HOTEL CALIFORNIA;6411,19
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;54001;CÚCUTA;"7°53'10.392"" N";"72°28'44.04"" O";CALLE 19 # 10 - 04 ESQUINA;6382,26
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;17001;MANIZALES;"5°3'41.184"" N";"75°29'28.32"" O";CR 23 # 57 - 03;6355,01
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;63001;ARMENIA;"4°31'55.092"" N";"75°39'58.68"" O";Av. Centenario, Enseguida C. R Maria Cristina;6313,18
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;17001;MANIZALES;"5°3'42.48"" N";"75°29'31.56"" O";EDIFICIO EL CARRETERO CRA 23 No 56-25;6289,84
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;25754;SOACHA;"4°34'53.2992"" N";"74°11'53.52"" O";Calle 32 # 6 - 15 Este Soacha;6264,68
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;76111;GUADALAJARA DE BUGA;"3°53'23.964"" N";"76°18'2.88"" O";ESQ LADO COLISEO FRENTE ESTADIO CRA. NO. 2ASUR-117;6142,93
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;50686;SAN JUANITO;"4°27'32.4"" N";"73°40'35.616"" O";IE.lote sobre la calle 9 entre carreras 3 y 4 municipio san juanito meta;6106,39
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;13430;MAGANGUÉ;"9°15'23.4"" N";"74°46'17.76"" O";BARRIO SAN MATEO;6100,25
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;76054;ARGELIA;"4°43'32.5992"" N";"76°7'5.0016"" O";IE.Argelia Valle del Cauca. Finca la Ponderosa;6082,56
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;73001;IBAGUÉ;"4°26'35.196"" N";"75°14'25.08"" O";cra 3 # 12-54 Of. 809;6042,05
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;76111;GUADALAJARA DE BUGA;"3°54'0.216"" N";"76°17'30.12"" O";Calle 11 Carrera 4;6028,93
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5615;RIONEGRO;"6°7'39.7992"" N";"75°25'8.4"" O";Finca el Diamante Llano Grande;5984,35
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;73001;IBAGUÉ;"4°26'12.48"" N";"75°12'50.04"" O";CRA 5 CLL39;5971,55
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5004;ABRIAQUÍ;"6°37'34.4532"" N";"76°4'6.2724"" O";Vereda La Calavera. Ubicacion_3;5937,56
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;63001;ARMENIA;"4°33'59.04"" N";"75°38'53.88"" O";Av Bolivar No 37 Norte - 49;5869,79
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;68001;BUCARAMANGA;"7°6'40.572"" N";"73°6'37.44"" O";Calle 53 # 31 - 15;5849,51
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;76520;PALMIRA;"3°31'15.3984"" N";"76°17'45.7008"" O";Calle 23 # 24-06;5848,79
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;13001;CARTAGENA;"10°24'29.52"" N";"75°31'51.6"" O";Barrio Manga Carrera 28 con calle 29;5822,23
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;13001;CARTAGENA;"10°23'44.16"" N";"75°31'8.76"" O";Carrera 48a # 21b-82 Barrio Alto Bosque, Sector Casas de los militares;5816,98
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;13001;CARTAGENA;"10°22'30.72"" N";"75°27'24.84"" O";Carretera troncal del Occidente frente al barrio al rodeo;5793,43
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;63001;ARMENIA;"4°31'10.92"" N";"75°42'21.24"" O";Finca Las Mercedes via Armenia Pueblo tapado a 150 mts del CAI;5730,09
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;17001;MANIZALES;"5°4'29.316"" N";"75°31'27.588"" O";CALLE 12 CON CARRERA 10 - ESQUINA-MANIZALES;5714,6
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;81220;CRAVO NORTE;"6°18'9.108"" N";"70°12'27.36"" O";CRA 5 NO. 6-07;5708,29
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;76520;PALMIRA;"3°31'36.696"" N";"76°16'51.6144"" O";CARRERA 7 ENTRE CALLES 32 Y 32 A;5704,9
2019;3;830114921;COLOMBIA MOVIL  S.A ESP;5001;MEDELLÍN;6° 12' 42'' N;75° 34' 45'' O;Carrera 50 No. 6-41;5692,71
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°15'2.988"" N";"75°35'60.0"" O";CARRERA 79AA # 44A-20, BARRIO FLORIDA NUEVA;5685,99
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;76111;GUADALAJARA DE BUGA;"3°54'14.0004"" N";"76°17'59.2008"" O";Carrera 14 # 11-32  B/ Sucre;5646,26
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;13001;CARTAGENA;"10°25'26.04"" N";"75°33'8.64"" O";Centro Calle Santo Domingo;5641,49
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°12'23.796"" N";"75°34'59.88"" O";CLL 1 # 50G-28;5608,15
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5004;ABRIAQUÍ;"6°37'34.8888"" N";"76°4'6.0816"" O";Vereda La Calavera. Ubicacion_2;5607,26
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°14'38.2524"" N";"75°33'53.0496"" O";CR 43 # 46-67 EDIFICIO MUNERA;5591,09
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5615;RIONEGRO;"6°9'8.604"" N";"75°22'42.6"" O";Carrera 55 con Calle 57 Centro - M/cipio Rionegro - EPM;5568,35
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°25'32.088"" N";"76°31'25.212"" O";Cra 32  17-62;5562,1
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;25653;SAN CAYETANO;"5°20'14.2908"" N";"74°1'48.8172"" O";Predio Alto de la Trinidad, Vereda El Guamal. Ubicacion_2;5559,61
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;66001;PEREIRA;"4°48'50.4"" N";"75°41'27.24"" O";CLL 15 NO 7-21 EDIFICIO CASTILLA REAL;5548,42
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;54001;CÚCUTA;"7°54'25.344"" N";"72°30'0.756"" O";CALLE 8N # 3 - 159- CALLE 8 N No 3a - 129 ZONA INDUSTRIAL MUNICIPIO DE CUCUTA;5486,73
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;25483;NARIÑO;"4°25'37.0812"" N";"74°48'58.77"" O";Finca La Mendoza, Cerro El Paraiso. Ubicacion_3;5449,67
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;50001;VILLAVICENCIO;"4°8'24.432"" N";"73°37'32.88"" O";Carrera 24 # 23 - 53 - Carrera 23 # 24 - 15 Manzana G Casa 31 B.el retiro;5432,67
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°40'9.12"" N";"74°5'1.032"" O";Carrera 60 # 67A - 13;5407,02
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;25754;SOACHA;"4°34'43.608"" N";"74°14'37.536"" O";CALLE 5 # 20-32;5399,97
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°16'50.484"" N";"75°34'42.24"" O";MEDELLIN BARRIO EL PROGRESO;5353,22
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;68344;HATO;"6°32'23.28"" N";"73°18'19.5948"" O";Finca la Palmira, Vereda Centro. Ubicacion_3;5351,64
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;76246;EL CAIRO;"4°46'12.2988"" N";"76°13'9.5016"" O";IE.Zona Rural parte alta en sitio conocido como los tanques;5344,29
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;73001;IBAGUÉ;"4°26'12.588"" N";"75°12'29.16"" O";CARRERA 6A CON 49 IBAGUE;5334,46
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;25653;SAN CAYETANO;"5°20'14.568"" N";"74°1'48.576"" O";Predio Alto de la Trinidad, Vereda El Guamal. Ubicacion_1;5331,06
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;66001;PEREIRA;"4°48'55.404"" N";"75°41'37.68"" O";CARRERA 19 NO. 6 -11;5325,24
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°15'36.0"" N";"75°33'23.04"" O";TRANSVERSAL 65 D # 45-32, BARRIO VILLA HERMOSA;5322,06
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;25754;SOACHA;"4°34'57.252"" N";"74°12'40.1148"" O";Carrera 3B # 22-04 Autopista Sur;5321,1
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;17001;MANIZALES;"5°4'19.7508"" N";"75°31'11.064"" O";Calle 19 No 15-17;5318,71
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;76892;YUMBO;"3°34'59.4084"" N";"76°29'13.236"" O";CARRETERA PANORAMA FRENTE AL CEMENTERIO DE YUMBO;5316,98
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;54109;BUCARASICA;"8°3'6.2712"" N";"72°52'8.0688"" O";Vereda El Alto, Finca Buenos Aires. Ubicacion_2;5313,79
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;25754;SOACHA;"4°33'39.528"" N";"74°13'55.56"" O";K 7 # 14 - 94 SUR;5275,52
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;13430;MAGANGUÉ;"9°13'47.28"" N";"74°44'37.68"" O";CALLE 11 CRA 2A;5257,77
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°26'22.3008"" N";"76°30'27.1008"" O";Carrera 20 # 33H-41;5243,92
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;68001;BUCARAMANGA;"7°4'59.412"" N";"73°7'19.56"" O";CALLE 105 # 15 - 23 CONJUNTO MULTIFAMILIAR EL GUAMO;5240,79
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;25653;SAN CAYETANO;"5°20'14.046"" N";"74°1'48.972"" O";Predio Alto de la Trinidad, Vereda El Guamal. Ubicacion_3;5189,07
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;17001;MANIZALES;"5°3'5.94"" N";"75°30'4.68"" O";CALLE 64 NO 36-09  MANIZALES;5172,08
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;17001;MANIZALES;"5°3'59.4"" N";"75°30'18.72"" O";CONJUNTO RESIDENCIAL LA ESTACION;5160,26
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°36'7.416"" N";"74°4'29.64"" O";AV JIMENEZ # 8-49;5152,05
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°29'34.782"" N";"76°29'4.1316"" O";CARRERA 1 CON 84 ESQUINA;5127,76
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;76111;GUADALAJARA DE BUGA;"3°54'41.6988"" N";"76°17'55.3992"" O";Calle 2 # 15-55 Buga.Barrio Divino Niño;5125,75
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;68013;AGUADA;"6°9'53.712"" N";"73°31'13.224"" O";Finca La Palmera, Vereda Centro - San Alberto. Ubicacion_1;5124,97
2019;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;50001;VILLAVICENCIO;4,119721;-73,643104;KM 2 VIA ACACIAS INTERSECCION ANILLO VIAL VILLAVICENCIO;5117,07
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;47001;SANTA MARTA;"11°14'53.88"" N";"74°12'41.76"" O";CALLE 9 CARRERS 3 Y 4 ESQUINA;5111,4
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;63001;ARMENIA;"4°31'34.95"" N";"75°41'12.048"" O";CALLE 36 # 24 - 40;5108,71
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°35'6.468"" N";"74°7'35.76"" O";CALLE 42 BIS SUR # 28A-09;5101,66
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;54001;CÚCUTA;"7°53'33.504"" N";"72°30'34.56"" O";AVENIDA 9 # 3 - 52 3 - 56 BARRIO EL CALLEJON, CUCUTA;5089,08
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;68344;HATO;"6°32'23.3448"" N";"73°18'19.9728"" O";Finca la Palmira, Vereda Centro. Ubicacion_2;5084,66
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;13001;CARTAGENA;"10°23'57.5016"" N";"75°29'40.2"" O";Carrera 58 # 30F-45;5082,66
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;54109;BUCARASICA;"8°3'5.976"" N";"72°52'8.364"" O";Vereda El Alto, Finca Buenos Aires. Ubicacion_1;5079,1
2019;3;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°28'56.7984"" N";"76°30'43.9992"" O";Calle 52 Norte # 2FN-05 B- La Merced;5046,26
